Date,Open,High,Low,Close,Adj Close,Volume
37257,1645.969971,1645.969971,1645.969971,1645.969971,1645.969971,0
37258,1645.969971,1645.969971,1645.969971,1645.969971,1645.969971,0
37259,1645.969971,1645.969971,1645.969971,1645.969971,1645.969971,0
37260,1643.484985,1643.5,1608.828979,1611.392944,1611.392944,0
37263,1605.740967,1605.740967,1584.656006,1596.76001,1596.76001,0
37264,1594.866943,1607.722046,1582.447998,1583.46106,1583.46106,0
37265,1580.71106,1580.719971,1552.557983,1561.348999,1561.348999,0
37266,1556.737061,1580.006958,1523.662964,1576.437012,1576.437012,0
37267,1574.260986,1574.267944,1535.284058,1535.593018,1535.593018,0
37270,1519.932007,1519.932007,1484.463989,1485.108032,1485.108032,0
37271,1475.338013,1491.703003,1458.02002,1459.652954,1459.652954,0
37272,1458.843018,1482.177979,1439.400024,1479.619019,1479.619019,0
37273,1476.358032,1476.378052,1416.302002,1419.519043,1419.519043,0
37274,1405.550049,1434.965942,1376.887939,1415.437988,1415.437988,0
37277,1406.996948,1412.212036,1362.618042,1366.968018,1366.968018,0
37278,1360.293945,1400.76001,1348.78894,1358.69104,1358.69104,0
37279,1355.863037,1445.696045,1346.172974,1444.964966,1444.964966,0
37280,1435.31897,1478.540039,1400.354004,1456.404053,1456.404053,0
37281,1449.881958,1464.901978,1442.938965,1451.484009,1451.484009,0
37284,1444.500977,1448.603027,1357.550049,1359.54895,1359.54895,0
37285,1343.358032,1396.108032,1339.199951,1392.775024,1392.775024,0
37286,1392.949951,1408.050049,1381.006958,1396.60498,1396.60498,0
37287,1413.223999,1501.329956,1413.222046,1491.665039,1491.665039,0
37288,1494.577026,1507.639038,1480.77002,1485.77002,1485.77002,0
37291,1485.676025,1513.671021,1476.133057,1511.327026,1511.327026,0
37292,1510.567017,1522.323975,1502.08606,1518.280029,1518.280029,0
37293,1517.812988,1521.557983,1484.246948,1485.802002,1485.802002,0
37294,1482.357056,1521.026978,1481.067993,1515.394043,1515.394043,0
37295,1520.717041,1530.125977,1506.06897,1506.61499,1506.61499,0
37298,1506.609985,1506.609985,1506.609985,1506.609985,1506.609985,0
37299,1506.609985,1506.609985,1506.609985,1506.609985,1506.609985,0
37300,1506.609985,1506.609985,1506.609985,1506.609985,1506.609985,0
37301,1506.609985,1506.609985,1506.609985,1506.609985,1506.609985,0
37302,1506.609985,1506.609985,1506.609985,1506.609985,1506.609985,0
37305,1506.609985,1506.609985,1506.609985,1506.609985,1506.609985,0
37306,1506.609985,1506.609985,1506.609985,1506.609985,1506.609985,0
37307,1506.609985,1506.609985,1506.609985,1506.609985,1506.609985,0
37308,1506.609985,1506.609985,1506.609985,1506.609985,1506.609985,0
37309,1506.609985,1506.609985,1506.609985,1506.609985,1506.609985,0
37312,1540.493042,1544.573975,1521.660034,1530.284058,1530.284058,0
37313,1529.375977,1531.717041,1507.574951,1531.430054,1531.430054,0
37314,1531.317017,1544.921021,1524.685059,1538.31897,1538.31897,0
37315,1537.926025,1544.394043,1521.083008,1524.70105,1524.70105,0
37316,1521.527954,1521.567017,1501.55603,1502.540039,1502.540039,0
37319,1497.827026,1527.400024,1494.833984,1526.803955,1526.803955,0
37320,1529.297974,1566.06604,1529.297974,1560.078979,1560.078979,0
37321,1564.69397,1594.666992,1563.922974,1569.208008,1569.208008,0
37322,1569.171997,1613.255981,1569.072998,1613.000977,1613.000977,0
37323,1622.869019,1645.291992,1611.228027,1640.255981,1640.255981,0
37326,1643.589966,1664.519043,1632.61499,1664.093994,1664.093994,0
37327,1665.237061,1672.03894,1641.583008,1643.692017,1643.692017,0
37328,1636.944946,1655.634033,1621.796997,1623.432007,1623.432007,0
37329,1621.078979,1665.785034,1621.078979,1665.151001,1665.151001,0
37330,1671.824951,1676.505981,1620.562012,1620.975952,1620.975952,0
37333,1641.428955,1657.677979,1610.993042,1623.884033,1623.884033,0
37334,1624.31897,1665.621948,1624.290039,1665.357056,1665.357056,0
37335,1673.265015,1686.10498,1664.368042,1682.51001,1682.51001,0
37336,1686.946045,1693.873047,1675.244995,1685.016968,1685.016968,0
37337,1684.071045,1684.46106,1659.515991,1669.69397,1669.69397,0
37340,1667.853027,1677.045044,1663.39502,1675.28894,1675.28894,0
37341,1674.703979,1675.209961,1641.91394,1649.484009,1649.484009,0
37342,1646.678955,1655.176025,1635.81604,1654.230957,1654.230957,0
37343,1653.983032,1666.515015,1645.339966,1650.672974,1650.672974,0
37344,1648.087036,1648.087036,1596.254028,1603.905029,1603.905029,0
37347,1598.026001,1609.916992,1589.406982,1608.505981,1608.505981,0
37348,1608.519043,1610.727051,1575.972046,1582.883057,1582.883057,0
37349,1582.744019,1603.797974,1582.671997,1594.508057,1594.508057,0
37350,1595.017944,1643.540039,1583.634033,1641.698975,1641.698975,0
37351,1650.504028,1657.093994,1628.546021,1634.642944,1634.642944,0
37354,1633.831055,1643.676025,1631.067017,1640.650024,1640.650024,0
37355,1641.847046,1671.863037,1640.692017,1667.521973,1667.521973,0
37356,1670.802002,1677.937988,1663.473022,1677.657959,1677.657959,0
37357,1679.340942,1680.297974,1649.269043,1649.530029,1649.530029,0
37358,1648.453979,1664.415039,1648.453979,1658.979004,1658.979004,0
37361,1660.572021,1664.524048,1638.637939,1649.5,1649.5,0
37362,1647.508057,1654.744019,1635.750977,1640.285034,1640.285034,0
37363,1641.723999,1649.432983,1630.228027,1644.39502,1644.39502,0
37364,1644.146973,1646.251953,1626.034058,1628.136963,1628.136963,0
37365,1625.249023,1635.529053,1603.956055,1635.171997,1635.171997,0
37368,1633.641968,1637.185059,1619.157959,1627.47998,1627.47998,0
