Date,Open,High,Low,Close,Adj Close,Volume
38721,1163.878052,1181.004028,1161.906006,1180.963013,1180.963013,23200
38722,1183.305054,1197.837036,1180.45105,1197.269043,1197.269043,29400
38723,1198.811035,1215.536011,1191.614014,1209.421997,1209.421997,34400
38726,1210.319946,1217.313965,1205.248047,1215.667969,1215.667969,28800
38727,1215.848022,1220.755981,1203.651001,1220.618042,1220.618042,26800
38728,1219.811035,1223.55896,1204.041016,1211.052979,1211.052979,30600
38729,1208.765991,1227.302002,1205.282959,1226.703979,1226.703979,27000
38730,1228.156982,1231.223022,1214.880981,1221.458984,1221.458984,27800
38733,1221.109985,1221.385986,1202.587036,1202.869019,1202.869019,25200
38734,1200.255005,1209.024048,1198.838989,1208.437988,1208.437988,19800
38735,1207.525024,1234.529053,1206.359009,1233.349976,1233.349976,26600
38736,1235.083008,1251.957031,1230.849976,1251.57605,1251.57605,33600
38737,1251.409058,1258.697998,1247.204956,1255.307983,1255.307983,33200
38740,1254.776978,1257.347046,1244.274048,1255.774048,1255.774048,29000
38741,1256.005005,1262.087036,1247.006958,1252.062012,1252.062012,29600
38742,1251.269043,1260.17395,1245.916016,1258.046021,1258.046021,26600
38754,1263.003052,1287.665039,1263.003052,1287.625977,1287.625977,29200
38755,1289.453003,1297.404053,1270.404053,1282.095947,1282.095947,38400
38756,1282.120972,1291.737061,1276.02002,1290.055054,1290.055054,32800
38757,1288.965942,1288.965942,1266.811035,1269.453979,1269.453979,29000
38758,1269.536011,1284.095947,1266.224976,1282.656006,1282.656006,26400
38761,1283.776001,1284.95105,1267.561035,1279.640015,1279.640015,26200
38762,1279.626953,1286.421021,1275.849976,1286.327026,1286.327026,22600
38763,1289.137939,1300.994995,1288.636963,1299.166016,1299.166016,30200
38764,1298.496948,1298.496948,1268.563965,1270.633057,1270.633057,32400
38765,1269.400024,1280.041016,1265.140991,1267.407959,1267.407959,26000
38768,1268.107056,1279.422974,1265.380005,1267.541992,1267.541992,21600
38769,1266.64502,1288.546021,1256.807983,1288.418945,1288.418945,26600
38770,1288.853027,1297.938965,1282.910034,1284.225952,1284.225952,28600
38771,1284.130005,1289.942993,1273.942017,1288.847046,1288.847046,22800
38772,1289.43396,1297.343018,1286.962036,1296.865967,1296.865967,23600
38775,1297.687012,1304.613037,1293.467041,1297.186035,1297.186035,26800
38776,1294.807007,1299.473022,1277.740967,1299.030029,1299.030029,23600
38777,1299.154053,1308.196045,1297.762939,1306.58606,1306.58606,23600
38778,1306.584961,1307.639038,1281.571045,1285.666016,1285.666016,28400
38779,1284.605957,1295.411011,1275.624023,1293.296997,1293.296997,25000
38782,1292.746948,1296.847046,1286.644043,1288.954956,1288.954956,20400
38783,1288.255005,1288.255005,1257.540039,1259.916016,1259.916016,22600
38784,1256.685059,1258.239014,1238.156006,1250.384033,1250.384033,19800
38785,1247.462036,1253.758057,1242.68103,1245.166016,1245.166016,15400
38786,1245.187988,1253.911011,1240.750977,1245.652954,1245.652954,14000
38789,1245.300049,1260.071045,1245.300049,1259.67395,1259.67395,13800
38790,1260.421997,1262.751953,1250.276978,1259.043945,1259.043945,14800
38791,1259.230957,1275.515015,1258.145996,1274.812012,1274.812012,18400
38792,1274.61499,1277.19397,1270.831055,1274.189941,1274.189941,18400
38793,1273.01001,1276.628052,1265.605957,1269.462036,1269.462036,18800
38796,1269.581055,1288.970947,1264.410034,1288.417969,1288.417969,20200
38797,1288.555054,1297.608032,1285.43103,1290.39502,1290.39502,24400
38798,1289.46106,1296.911987,1281.128052,1296.706055,1296.706055,22400
38799,1296.19397,1302.791016,1289.525024,1302.457031,1302.457031,25400
38800,1302.140991,1308.057007,1293.296021,1294.703979,1294.703979,24400
38803,1296.06604,1296.593018,1283.682007,1295.915039,1295.915039,20600
38804,1295.76001,1302.647949,1293,1298.791016,1298.791016,25000
38805,1299.383057,1313.125,1296.589966,1305.567017,1305.567017,34200
38806,1305.843018,1308.495972,1293.828979,1294.718018,1294.718018,26000
38807,1291.517944,1298.750977,1285.734985,1298.295044,1298.295044,26600
38810,1298.68396,1319.484985,1298.68396,1319.470947,1319.470947,32800
38811,1319.837036,1330.10498,1315.331055,1329.797974,1329.797974,37200
38812,1330.561035,1341.504028,1326.532959,1340.161987,1340.161987,37800
38813,1341.735962,1348.52002,1336.137939,1339.737061,1339.737061,41800
38814,1340.645996,1345.291016,1330.512939,1342.964966,1342.964966,40600
38817,1344.239014,1359.407959,1339.522949,1359.081055,1359.081055,41400
38818,1360.978027,1366.522949,1350.322998,1362.229004,1362.229004,43800
38819,1361.740967,1364.69104,1355.655029,1360.131958,1360.131958,37200
38820,1359.277954,1364.31604,1331.682007,1332.329956,1332.329956,41200
38821,1330.094971,1360.093994,1328.435059,1359.537964,1359.537964,37800
38824,1360.644043,1383.654053,1353.395996,1378.614014,1378.614014,42200
38825,1379.812988,1391.378052,1370.152954,1385.114014,1385.114014,36800
38826,1389.134033,1399.546997,1378.796021,1396.702026,1396.702026,40600
38827,1398.098022,1404.192017,1376.96106,1385.900024,1385.900024,43400
38828,1385.922974,1419.890991,1383.449951,1416.792969,1416.792969,45600
38831,1423.409058,1429.05603,1402.269043,1409.786011,1409.786011,52000
38832,1405.897949,1409.274048,1386.125977,1399.766968,1399.766968,43200
38833,1399.067993,1426.625977,1397.348999,1417.477051,1417.477051,48400
38834,1418.902954,1424.464966,1407.140991,1416.732056,1416.732056,37600
38835,1403.522949,1444.713989,1389.345947,1440.223022,1440.223022,44600
38845,1446.991943,1497.202026,1446.991943,1497.104004,1497.104004,51600
38846,1503.239014,1532.754028,1497.994019,1531.161011,1531.161011,64600
38847,1537.561035,1554.034058,1518.334961,1545.687012,1545.687012,62800
38848,1547.55603,1583.760986,1536.291992,1537.376953,1537.376953,73200
38849,1532.878052,1603.21106,1531.233032,1602.832031,1602.832031,68400
38852,1616.259033,1664.937988,1606.569946,1664.088013,1664.088013,87800
38853,1658.692017,1678.598999,1604.784058,1613.250977,1613.250977,88200
38854,1613.22998,1640.694946,1592.185059,1625.145996,1625.145996,71000
38855,1611.656982,1630.072998,1582.962036,1617.281006,1617.281006,60600
38856,1620.213013,1664.614014,1610.040039,1659.545044,1659.545044,77000
38859,1656.754028,1674.220947,1646.682983,1657.688965,1657.688965,77200
38860,1647.962036,1648.527954,1597.102051,1604.552002,1604.552002,70000
38861,1609.741943,1634.589966,1562.386963,1590.92395,1590.92395,57200
