Date,Open,High,Low,Close,Adj Close,Volume
37622,1357.650024,1357.650024,1357.650024,1357.650024,1357.650024,0
37623,1347.432983,1351.343994,1317.468018,1320.630005,1320.630005,0
37624,1317.583008,1323.628052,1312.796021,1319.868042,1319.868042,0
37627,1319.687988,1334.886963,1311.68396,1334.678955,1334.678955,0
37628,1335.631958,1346.81897,1326.19104,1332.061035,1332.061035,0
37629,1331.44104,1373.115967,1330.45105,1372.067017,1372.067017,0
37630,1374.618042,1402.286011,1365.369995,1397.384033,1397.384033,0
37631,1398.376953,1411.374023,1384.630005,1384.859009,1384.859009,0
37634,1381.869995,1391.187012,1378.646973,1386.313965,1386.313965,0
37635,1386.896973,1476.911987,1386.592041,1466.850952,1466.850952,0
37636,1477.453979,1485.795044,1448.270996,1459.920044,1459.920044,0
37637,1458.865967,1486.05896,1454.546021,1485.618042,1485.618042,0
37638,1488.265015,1492.723022,1472.959961,1478.675049,1478.675049,0
37641,1475.71106,1482.942993,1458.116943,1482.68103,1482.68103,0
37642,1485.869995,1489.551025,1454.610962,1454.890991,1454.890991,0
37643,1448.82605,1463.937988,1446.348022,1460.530029,1460.530029,0
37644,1460.249023,1470.327026,1448.70105,1450.615967,1450.615967,0
37645,1449.504028,1483.557007,1448.010986,1479.069946,1479.069946,0
37648,1481.609009,1500.384033,1480.967041,1496.156982,1496.156982,0
37649,1497.098022,1502.432007,1489.165039,1500.639038,1500.639038,0
37650,1501.286011,1508.588013,1498.371948,1499.814941,1499.814941,0
37651,1499.810059,1499.810059,1499.810059,1499.810059,1499.810059,0
37652,1499.810059,1499.810059,1499.810059,1499.810059,1499.810059,0
37655,1499.810059,1499.810059,1499.810059,1499.810059,1499.810059,0
37656,1499.810059,1499.810059,1499.810059,1499.810059,1499.810059,0
37657,1499.810059,1499.810059,1499.810059,1499.810059,1499.810059,0
37658,1499.810059,1499.810059,1499.810059,1499.810059,1499.810059,0
37659,1499.810059,1499.810059,1499.810059,1499.810059,1499.810059,0
37662,1499.166016,1499.640991,1477.516968,1480.168945,1480.168945,0
37663,1478.046021,1492.894043,1476.874023,1492.764038,1492.764038,0
37664,1493.248047,1510.984985,1486.312988,1510.671021,1510.671021,0
37665,1512.285034,1519.290039,1502.43103,1504.338013,1504.338013,0
37666,1503.373047,1515.255005,1500.983032,1510.949951,1510.949951,0
37669,1510.640015,1514.635986,1490.917969,1496.522949,1496.522949,0
37670,1495.140991,1500.292969,1488.827026,1496.468018,1496.468018,0
37671,1496.651001,1511.131958,1490.021973,1510.802979,1510.802979,0
37672,1513.006958,1517.765991,1507.227051,1509.485962,1509.485962,0
37673,1508.077026,1508.129028,1476.415039,1478.870972,1478.870972,0
37676,1476.069946,1488.072021,1474.470947,1481.936035,1481.936035,0
37677,1481.105957,1511.649048,1481.105957,1511.275024,1511.275024,0
37678,1513.493042,1515.457031,1506.552979,1513.175049,1513.175049,0
37679,1513.175049,1524.750977,1508.746948,1513.703979,1513.703979,0
37680,1512.86499,1514.501953,1501.42395,1511.932007,1511.932007,0
37683,1511.584961,1525.698975,1511.045044,1525.483032,1525.483032,8800
37684,1527.448975,1529.751953,1517.859009,1524.303955,1524.303955,8000
37685,1524.077026,1524.123047,1508.250977,1517.178955,1517.178955,6800
37686,1516.600952,1517.348022,1494.240967,1498.343018,1498.343018,8400
37687,1495.69397,1502.427979,1489.384033,1493.093018,1493.093018,7000
37690,1492.208984,1496.16394,1467.639038,1468.918945,1468.918945,7400
37691,1469.550049,1469.550049,1469.550049,1469.550049,1469.550049,0
37692,1468.746948,1475.286987,1458.5,1475.008057,1475.008057,5200
37693,1475.036987,1477.858032,1463.329956,1464.649048,1464.649048,5400
37694,1464.991943,1471.499023,1461.350952,1466.043945,1466.043945,4800
37697,1465.144043,1469.532959,1453.368042,1469.274048,1469.274048,6400
37698,1468.985962,1478.994995,1458.979004,1459.891968,1459.891968,6000
37699,1458.582031,1475.843994,1452.592041,1469.959961,1469.959961,6600
37700,1469.662964,1477.253052,1460.79895,1464.540039,1464.540039,6800
37701,1464.18396,1475.80896,1461.915039,1474.656982,1474.656982,5400
37704,1474.590942,1477.973999,1470.435059,1477.765991,1477.765991,4800
37705,1478.052979,1478.405029,1461.754028,1462.400024,1462.400024,5800
37706,1461.321045,1465.425049,1452.890991,1456.270996,1456.270996,5600
37707,1455.438965,1507.667969,1447.014038,1499.347046,1499.347046,13400
37708,1498.454956,1508.262939,1488.600952,1491.94104,1491.94104,13200
37711,1491.390991,1511.219971,1490.985962,1510.578003,1510.578003,10600
37712,1513.000977,1525.234985,1508.843994,1522.546021,1522.546021,13400
37713,1522.490967,1525.769043,1516.787964,1521.319946,1521.319946,9800
